rank,uri,artist_names,track_name,peak_rank,previous_rank,weeks_on_chart,streams,artist_genres,week,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
85,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,3,82,69,8128752,['pop'],7/28/2022,0.442,0.612,2,-7.222,1,0.112,0.584,0.0000057,0.37,0.178,180.917,audio_features,6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr,215507,4
86,spotify:track:7DrluKkTviBwCc8AV3VGmf,Shakira,Clandestino,86,124,4,7116722,['latin'],7/5/2018,0.766,0.822,1,-4.126,0,0.16,0.39,0.0000337,0.349,0.881,165.842,audio_features,7DrluKkTviBwCc8AV3VGmf,https://api.spotify.com/v1/tracks/7DrluKkTviBwCc8AV3VGmf,https://api.spotify.com/v1/audio-analysis/7DrluKkTviBwCc8AV3VGmf,231921,4
86,spotify:track:1Nj2oBISdFDSF8eDuXcALz,OneRepublic,Start Again feat Logic,45,79,8,6725473,['pop'],7/12/2018,0.564,0.722,1,-5.59,0,0.124,0.162,0,0.0931,0.276,99.083,audio_features,1Nj2oBISdFDSF8eDuXcALz,https://api.spotify.com/v1/tracks/1Nj2oBISdFDSF8eDuXcALz,https://api.spotify.com/v1/audio-analysis/1Nj2oBISdFDSF8eDuXcALz,165627,4
86,spotify:track:7BrsBU0BAytRDvROM4yCbn,Imagine Dragons,Thunder,8,94,64,6560522,['rock'],7/19/2018,0.601,0.809,0,-4.814,1,0.0441,0.00763,0.0757,0.145,0.249,167.96,audio_features,7BrsBU0BAytRDvROM4yCbn,https://api.spotify.com/v1/tracks/7BrsBU0BAytRDvROM4yCbn,https://api.spotify.com/v1/audio-analysis/7BrsBU0BAytRDvROM4yCbn,187147,4
86,spotify:track:4e4fqjx0Izh4svvTef1z7e,Bebe Rexha,Meant to Be feat Florida Georgia Line,18,76,45,6394189,['pop'],7/26/2018,0.642,0.772,10,-6.61,1,0.0848,0.0476,0,0.0646,0.589,153.995,audio_features,4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/tracks/4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/audio-analysis/4e4fqjx0Izh4svvTef1z7e,164205,4
86,spotify:track:1oc3jna2ablnfIKLYbKujl,Years and Years,If Youre Over Me,66,74,9,6327805,['pop'],8/2/2018,0.67,0.853,8,-4.515,1,0.0884,0.0622,0,0.0602,0.615,103.843,audio_features,1oc3jna2ablnfIKLYbKujl,https://api.spotify.com/v1/tracks/1oc3jna2ablnfIKLYbKujl,https://api.spotify.com/v1/audio-analysis/1oc3jna2ablnfIKLYbKujl,189000,4
86,spotify:track:5icOoE6VgqFKohjWWNp0Ac,Marshmello,Here With Me,16,76,17,7462517,['pop'],7/4/2019,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,audio_features,5icOoE6VgqFKohjWWNp0Ac,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,156347,4
86,spotify:track:7FGq80cy8juXBCD2nrqdWU,benny blanco,Eastside with Halsey and Khalid,4,75,52,7410276,['rap'],7/11/2019,0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,audio_features,7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/audio-analysis/7FGq80cy8juXBCD2nrqdWU,170770,4
86,spotify:track:3FHXUqaUer9o231Je1zxIN,Ed Sheeran,I Dont Want Your Money feat HER,86,-1,1,7714728,['pop'],7/18/2019,0.468,0.63,8,-6.536,0,0.0843,0.31,0,0.137,0.762,91.419,audio_features,3FHXUqaUer9o231Je1zxIN,https://api.spotify.com/v1/tracks/3FHXUqaUer9o231Je1zxIN,https://api.spotify.com/v1/audio-analysis/3FHXUqaUer9o231Je1zxIN,204507,4
86,spotify:track:2WyRfGeHo97VC5mP1BBSzr,Miley Cyrus,Mothers Daughter,18,79,8,7192936,['pop'],7/25/2019,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,audio_features,2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/tracks/2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/audio-analysis/2WyRfGeHo97VC5mP1BBSzr,219080,4
86,spotify:track:79JBjIq90BrQ8Ws0pUhlzD,Mabel,Mad Love,54,72,8,6968362,['pop'],8/1/2019,0.622,0.796,0,-2.999,0,0.172,0.667,0,0.106,0.62,197.705,audio_features,79JBjIq90BrQ8Ws0pUhlzD,https://api.spotify.com/v1/tracks/79JBjIq90BrQ8Ws0pUhlzD,https://api.spotify.com/v1/audio-analysis/79JBjIq90BrQ8Ws0pUhlzD,169813,4
86,spotify:track:4JB0EAT4BkLShTyTt50FmO,Ty Dolla Sign,Ego Death feat Kanye West FKA twigs and Skrillex,86,-1,1,7357022,['rap'],7/9/2020,0.813,0.615,10,-5.624,0,0.132,0.061,0,0.654,0.321,111.039,audio_features,4JB0EAT4BkLShTyTt50FmO,https://api.spotify.com/v1/tracks/4JB0EAT4BkLShTyTt50FmO,https://api.spotify.com/v1/audio-analysis/4JB0EAT4BkLShTyTt50FmO,231067,4
86,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,12,69,45,8189514,['pop'],7/16/2020,0.88,0.751,7,-4.258,0,0.0874,0.177,0.0000643,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4
86,spotify:track:3Be7CLdHZpyzsVijme39cW,Kygo,Whats Love Got to Do with It,86,-1,1,7612760,['pop'],7/23/2020,0.75,0.664,8,-5.908,0,0.154,0.275,0,0.0632,0.617,105.023,audio_features,3Be7CLdHZpyzsVijme39cW,https://api.spotify.com/v1/tracks/3Be7CLdHZpyzsVijme39cW,https://api.spotify.com/v1/audio-analysis/3Be7CLdHZpyzsVijme39cW,208156,4
86,spotify:track:4NhDYoQTYCdWHTvlbGVgwo,6ix9ine,GOOBA,4,66,12,8090530,['rap'],7/30/2020,0.611,0.688,1,-5.688,1,0.341,0.0264,0,0.251,0.393,178.462,audio_features,4NhDYoQTYCdWHTvlbGVgwo,https://api.spotify.com/v1/tracks/4NhDYoQTYCdWHTvlbGVgwo,https://api.spotify.com/v1/audio-analysis/4NhDYoQTYCdWHTvlbGVgwo,132303,4
86,spotify:track:4NhDYoQTYCdWHTvlbGVgwo,6ix9ine,GOOBA,4,66,12,8090530,['rap'],7/30/2020,0.611,0.688,1,-5.688,1,0.341,0.0264,0,0.251,0.393,178.462,audio_features,4NhDYoQTYCdWHTvlbGVgwo,https://api.spotify.com/v1/tracks/4NhDYoQTYCdWHTvlbGVgwo,https://api.spotify.com/v1/audio-analysis/4NhDYoQTYCdWHTvlbGVgwo,132303,4
86,spotify:track:1M4OcYkxAtu3ErzSgDEfoi,Cardi B,Up,14,68,21,7875498,['pop'],7/1/2021,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166,audio_features,1M4OcYkxAtu3ErzSgDEfoi,https://api.spotify.com/v1/tracks/1M4OcYkxAtu3ErzSgDEfoi,https://api.spotify.com/v1/audio-analysis/1M4OcYkxAtu3ErzSgDEfoi,156945,4
86,spotify:track:39LLxExYz6ewLAcYrzQQyP,Dua Lipa,Levitating,52,96,16,7222572,['hip hop'],7/8/2021,0.695,0.884,6,-2.278,0,0.0753,0.0561,0,0.213,0.914,103.014,audio_features,39LLxExYz6ewLAcYrzQQyP,https://api.spotify.com/v1/tracks/39LLxExYz6ewLAcYrzQQyP,https://api.spotify.com/v1/audio-analysis/39LLxExYz6ewLAcYrzQQyP,203808,4
86,spotify:track:5B0kgjHULYJhAQkK5XsMoC,Tyler The Creator,WUSYANAME feat Youngboy Never Broke Again and Ty Dolla Sign,22,47,3,7159401,['hip hop'],7/15/2021,0.493,0.653,0,-5.666,0,0.0466,0.269,0,0.511,0.852,142.347,audio_features,5B0kgjHULYJhAQkK5XsMoC,https://api.spotify.com/v1/tracks/5B0kgjHULYJhAQkK5XsMoC,https://api.spotify.com/v1/audio-analysis/5B0kgjHULYJhAQkK5XsMoC,121573,4
86,spotify:track:4DHDIdeayp8xvlyg22wREO,Natti Natasha,Ram Pam Pam,75,80,9,7449573,['latin'],7/22/2021,0.908,0.813,5,-2.749,0,0.0777,0.305,0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4
86,spotify:track:6cx06DFPPHchuUAcTxznu9,Joel Corry,Head and Heart feat MNEK,11,77,55,7434252,['pop'],7/29/2021,0.734,0.874,8,-3.158,1,0.0662,0.168,0.0000114,0.0489,0.905,122.953,audio_features,6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028,4
86,spotify:track:2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,3,92,57,7939676,['latin'],7/7/2022,0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,audio_features,2JPLbjOn0wPCngEot2STUS,https://api.spotify.com/v1/tracks/2JPLbjOn0wPCngEot2STUS,https://api.spotify.com/v1/audio-analysis/2JPLbjOn0wPCngEot2STUS,206710,4
86,spotify:track:5LYMamLv12UPbemOaTPyeV,Harry Styles,Music For a Sushi Restaurant,6,69,8,7975996,['pop'],7/14/2022,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,audio_features,5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/tracks/5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/audio-analysis/5LYMamLv12UPbemOaTPyeV,193813,4
86,spotify:track:5lfWrciYtohtIMVDVZd0Rf,Calvin Harris,Stay With Me with Justin Timberlake Halsey and Pharrell,86,-1,1,8050805,['pop'],7/21/2022,0.81,0.733,9,-6.338,1,0.0444,0.276,0.00000673,0.288,0.9,125.975,audio_features,5lfWrciYtohtIMVDVZd0Rf,https://api.spotify.com/v1/tracks/5lfWrciYtohtIMVDVZd0Rf,https://api.spotify.com/v1/audio-analysis/5lfWrciYtohtIMVDVZd0Rf,229283,4
86,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,1,79,41,8113894,['pop'],7/28/2022,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,audio_features,46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/tracks/46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/audio-analysis/46IZ0fSY2mpAiktS3KOqds,224695,4
87,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,Khalid,OTW,24,49,11,6917587,['pop'],7/5/2018,0.652,0.678,2,-6.183,1,0.0541,0.183,0.0000326,0.106,0.28,72.989,audio_features,6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/tracks/6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/audio-analysis/6Hgh47WXVKtXN5zGOu0hjI,263014,4
87,spotify:track:5VKSZDsidOFHrtlJb33Syo,Imagine Dragons,Believer,16,98,75,6656767,['rock'],7/12/2018,0.784,0.78,10,-4.275,0,0.102,0.0492,0,0.118,0.722,124.953,audio_features,5VKSZDsidOFHrtlJb33Syo,https://api.spotify.com/v1/tracks/5VKSZDsidOFHrtlJb33Syo,https://api.spotify.com/v1/audio-analysis/5VKSZDsidOFHrtlJb33Syo,204347,4
87,spotify:track:7IBSffWIu7P2MC7kMwy2FM,Wiz Khalifa,Hopeless Romantic feat Swae Lee,87,-1,1,6498571,['hip hop'],7/19/2018,0.877,0.477,9,-7.379,0,0.0587,0.307,0,0.0929,0.552,127.023,audio_features,7IBSffWIu7P2MC7kMwy2FM,https://api.spotify.com/v1/tracks/7IBSffWIu7P2MC7kMwy2FM,https://api.spotify.com/v1/audio-analysis/7IBSffWIu7P2MC7kMwy2FM,226743,4
87,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,Khalid,OTW,24,83,14,6342416,['pop'],7/26/2018,0.652,0.678,2,-6.183,1,0.0541,0.183,0.0000326,0.106,0.28,72.989,audio_features,6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/tracks/6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/audio-analysis/6Hgh47WXVKtXN5zGOu0hjI,263014,4
87,spotify:track:0r9d60ZYPAlFHq8qnUtkXN,Cosculluela,Madura feat Bad Bunny,70,84,16,6269504,['latin'],8/2/2018,0.878,0.555,1,-7.639,0,0.202,0.138,0.00000134,0.151,0.751,88.029,audio_features,0r9d60ZYPAlFHq8qnUtkXN,https://api.spotify.com/v1/tracks/0r9d60ZYPAlFHq8qnUtkXN,https://api.spotify.com/v1/audio-analysis/0r9d60ZYPAlFHq8qnUtkXN,190909,4
87,spotify:track:1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,Swervin feat 6ix9ine,25,81,27,7438783,['rap'],7/4/2019,0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,audio_features,1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,189487,4
87,spotify:track:1rqqCSm0Qe4I9rUvWncaom,Panic At The Disco,High Hopes,9,81,55,7305215,['rock'],7/11/2019,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4
87,spotify:track:4tNXntkAzQ5A2dfYRYGIIQ,5 Seconds of Summer,Easier,23,74,8,7711702,['pop'],7/18/2019,0.505,0.428,5,-5.604,1,0.221,0.489,0,0.0977,0.618,175.813,audio_features,4tNXntkAzQ5A2dfYRYGIIQ,https://api.spotify.com/v1/tracks/4tNXntkAzQ5A2dfYRYGIIQ,https://api.spotify.com/v1/audio-analysis/4tNXntkAzQ5A2dfYRYGIIQ,157493,4
87,spotify:track:0e7ipj03S05BNilyu5bRzt,Post Malone,rockstar feat 21 Savage,1,97,97,7147203,['rap'],7/25/2019,0.585,0.52,5,-6.136,0,0.0712,0.124,0.0000701,0.131,0.129,159.801,audio_features,0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4
87,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,1,88,134,6959019,['pop'],8/1/2019,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4
87,spotify:track:2t7D3y0jvYjR8IP9Bosyew,The Kid LAROI,GO feat Juice WRLD,60,70,4,7348438,['hip hop'],7/9/2020,0.544,0.744,6,-5.007,1,0.0889,0.185,0,0.336,0.572,73.699,audio_features,2t7D3y0jvYjR8IP9Bosyew,https://api.spotify.com/v1/tracks/2t7D3y0jvYjR8IP9Bosyew,https://api.spotify.com/v1/audio-analysis/2t7D3y0jvYjR8IP9Bosyew,183947,4
87,spotify:track:2D0dj3hVkRQJCp63cxCPEx,Curtis Waters,Stunnin feat Harm Franklin,77,77,4,8161461,['Indie Rock'],7/16/2020,0.885,0.685,11,-6.429,0,0.0627,0.33,0,0.148,0.937,99.954,audio_features,2D0dj3hVkRQJCp63cxCPEx,https://api.spotify.com/v1/tracks/2D0dj3hVkRQJCp63cxCPEx,https://api.spotify.com/v1/audio-analysis/2D0dj3hVkRQJCp63cxCPEx,144000,4
87,spotify:track:7gwwt1IaAWwmB7af0AcuBM,Harry Nach,Tak Tiki Tak,76,97,7,7587351,['trap latino'],7/23/2020,0.801,0.579,11,-4.78,0,0.0813,0.333,0.000355,0.172,0.231,99.994,audio_features,7gwwt1IaAWwmB7af0AcuBM,https://api.spotify.com/v1/tracks/7gwwt1IaAWwmB7af0AcuBM,https://api.spotify.com/v1/audio-analysis/7gwwt1IaAWwmB7af0AcuBM,212406,4
87,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,12,76,47,8087239,['pop'],7/30/2020,0.88,0.751,7,-4.258,0,0.0874,0.177,0.0000643,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4
87,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,12,76,47,8087239,['pop'],7/30/2020,0.88,0.751,7,-4.258,0,0.0874,0.177,0.0000643,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4
87,spotify:track:4DHDIdeayp8xvlyg22wREO,Natti Natasha,Ram Pam Pam,80,80,6,7847681,['latin'],7/1/2021,0.908,0.813,5,-2.749,0,0.0777,0.305,0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4
87,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,1,101,97,7204969,['rap'],7/8/2021,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
87,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,Bad Bunny,LA NOCHE DE ANOCHE,2,82,33,7158471,['latin'],7/15/2021,0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993,audio_features,2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,203201,4
87,spotify:track:58T4yPLn4NjBYXfRxeweyM,Pop Smoke,Woo Baby feat Chris Brown,87,1,1,7371935,['rap'],7/22/2021,0.563,0.672,9,-7.226,0,0.0765,0.359,0,0.0972,0.284,99.772,audio_features,58T4yPLn4NjBYXfRxeweyM,https://api.spotify.com/v1/tracks/58T4yPLn4NjBYXfRxeweyM,https://api.spotify.com/v1/audio-analysis/58T4yPLn4NjBYXfRxeweyM,156000,4
87,spotify:track:0siYMEsGrzzzlWLXK5zJfS,Joel Corry,BED,42,76,20,7383369,['pop'],7/29/2021,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,audio_features,0siYMEsGrzzzlWLXK5zJfS,https://api.spotify.com/v1/tracks/0siYMEsGrzzzlWLXK5zJfS,https://api.spotify.com/v1/audio-analysis/0siYMEsGrzzzlWLXK5zJfS,178088,4
87,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute,28,75,16,7915844,['pop'],7/7/2022,0.764,0.705,3,-5.279,0,0.0278,0.0371,0.0000194,0.0943,0.672,101.003,audio_features,0y60itmpH0aPKsFiGxmtnh,https://api.spotify.com/v1/tracks/0y60itmpH0aPKsFiGxmtnh,https://api.spotify.com/v1/audio-analysis/0y60itmpH0aPKsFiGxmtnh,196520,4
87,spotify:track:4cacyP5c3PMlfnyjpg13xW,Yung Gravy,Betty Get Money,87,-1,1,7961447,['hip hop'],7/14/2022,0.723,0.772,1,-6.784,1,0.0792,0.00524,0.0000115,0.367,0.58,102.004,audio_features,4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/tracks/4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/audio-analysis/4cacyP5c3PMlfnyjpg13xW,146471,4
87,spotify:track:6VrQTLzzuyGIYjUDe4kAZk,Bad Bunny,Un Coco,25,77,11,8035925,['latin'],7/21/2022,0.839,0.69,11,-4.464,1,0.0615,0.207,0.00000833,0.176,0.744,151.991,audio_features,6VrQTLzzuyGIYjUDe4kAZk,https://api.spotify.com/v1/tracks/6VrQTLzzuyGIYjUDe4kAZk,https://api.spotify.com/v1/audio-analysis/6VrQTLzzuyGIYjUDe4kAZk,196413,4
87,spotify:track:0oiv4E896TUTTeQU0cmIui,Drake,Massive,18,64,6,8102370,['hip hop'],7/28/2022,0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994,audio_features,0oiv4E896TUTTeQU0cmIui,https://api.spotify.com/v1/tracks/0oiv4E896TUTTeQU0cmIui,https://api.spotify.com/v1/audio-analysis/0oiv4E896TUTTeQU0cmIui,336924,3
88,spotify:track:4F1yvJfQ7gJkrcgFJQDjOr,KYLE,Playinwitme feat Kehlani,28,62,13,6804584,['rap'],7/5/2018,0.689,0.584,1,-5.768,0,0.119,0.339,0,0.297,0.676,156.572,audio_features,4F1yvJfQ7gJkrcgFJQDjOr,https://api.spotify.com/v1/tracks/4F1yvJfQ7gJkrcgFJQDjOr,https://api.spotify.com/v1/audio-analysis/4F1yvJfQ7gJkrcgFJQDjOr,191680,4
88,spotify:track:2alIsNw1mqEShbWyO1HXZZ,Sebastian Yatra,Por Perro,86,100,10,6634232,['latin'],7/12/2018,0.684,0.762,0,-5.18,1,0.0501,0.429,0,0.0852,0.892,172.009,audio_features,2alIsNw1mqEShbWyO1HXZZ,https://api.spotify.com/v1/tracks/2alIsNw1mqEShbWyO1HXZZ,https://api.spotify.com/v1/audio-analysis/2alIsNw1mqEShbWyO1HXZZ,245440,4
88,spotify:track:7cfvP13Bqb1EyCZQiYsLum,Drake,Cant Take A Joke,19,47,3,6467254,['hip hop'],7/19/2018,0.878,0.432,10,-9.852,0,0.143,0.041,0,0.0571,0.441,86.956,audio_features,7cfvP13Bqb1EyCZQiYsLum,https://api.spotify.com/v1/tracks/7cfvP13Bqb1EyCZQiYsLum,https://api.spotify.com/v1/audio-analysis/7cfvP13Bqb1EyCZQiYsLum,163973,4
88,spotify:track:7glCSQqV5o6NU88Cn4zPZn,Bad Bunny,Estamos Bien,88,90,4,6332087,['latin'],7/26/2018,0.793,0.557,9,-5.618,0,0.1,0.831,0.00000445,0.103,0.468,120.118,audio_features,7glCSQqV5o6NU88Cn4zPZn,https://api.spotify.com/v1/tracks/7glCSQqV5o6NU88Cn4zPZn,https://api.spotify.com/v1/audio-analysis/7glCSQqV5o6NU88Cn4zPZn,208080,4
88,spotify:track:1DRJZUVcs6i6TkdNUXAi6m,Bad Bunny,Estamos Bien,88,88,5,6269084,['latin'],8/2/2018,0.794,0.576,9,-4.941,0,0.109,0.799,0.00000323,0.122,0.458,120.087,audio_features,1DRJZUVcs6i6TkdNUXAi6m,https://api.spotify.com/v1/tracks/1DRJZUVcs6i6TkdNUXAi6m,https://api.spotify.com/v1/audio-analysis/1DRJZUVcs6i6TkdNUXAi6m,208379,4
88,spotify:track:0e7ipj03S05BNilyu5bRzt,Post Malone,rockstar feat 21 Savage,1,82,94,7203126,['rap'],7/4/2019,0.585,0.52,5,-6.136,0,0.0712,0.124,0.0000701,0.131,0.129,159.801,audio_features,0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4
88,spotify:track:7COXchtUOMd6uIT6HvmRaI,Lauv,im so tired,18,80,24,7300316,['pop'],7/11/2019,0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,audio_features,7COXchtUOMd6uIT6HvmRaI,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,162583,4
88,spotify:track:0vrmHPfoBadXVr2n0m1aqZ,Avicii,Heaven,13,66,6,7704066,['pop'],7/18/2019,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,audio_features,0vrmHPfoBadXVr2n0m1aqZ,https://api.spotify.com/v1/tracks/0vrmHPfoBadXVr2n0m1aqZ,https://api.spotify.com/v1/audio-analysis/0vrmHPfoBadXVr2n0m1aqZ,277262,4
88,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,1,90,133,7138334,['pop'],7/25/2019,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4
88,spotify:track:4R9ATNRRl1uth17i5qDCc0,Bazzi,IFLY,88,102,2,6955648,['pop'],8/1/2019,0.812,0.519,2,-4.823,1,0.0385,0.379,0,0.13,0.554,104.954,audio_features,4R9ATNRRl1uth17i5qDCc0,https://api.spotify.com/v1/tracks/4R9ATNRRl1uth17i5qDCc0,https://api.spotify.com/v1/audio-analysis/4R9ATNRRl1uth17i5qDCc0,165714,4
88,spotify:track:3eV2WT9YhfzkxbufnBF8wK,Pop Smoke,Creature feat Swae Lee,88,-1,1,7308690,['rap'],7/9/2020,0.794,0.717,7,-5.73,1,0.251,0.0511,0,0.195,0.372,141.881,audio_features,3eV2WT9YhfzkxbufnBF8wK,https://api.spotify.com/v1/tracks/3eV2WT9YhfzkxbufnBF8wK,https://api.spotify.com/v1/audio-analysis/3eV2WT9YhfzkxbufnBF8wK,202816,4
88,spotify:track:25zlnOAzbVoOzIeXSvQFf1,Pop Smoke,Got It On Me,41,41,2,7988383,['rap'],7/16/2020,0.688,0.647,2,-7.258,1,0.19,0.00815,0.0000165,0.095,0.195,88.834,audio_features,25zlnOAzbVoOzIeXSvQFf1,https://api.spotify.com/v1/tracks/25zlnOAzbVoOzIeXSvQFf1,https://api.spotify.com/v1/audio-analysis/25zlnOAzbVoOzIeXSvQFf1,164580,4
88,spotify:track:25zlnOAzbVoOzIeXSvQFf1,Pop Smoke,Got It On Me,41,88,3,7487965,['rap'],7/23/2020,0.688,0.647,2,-7.258,1,0.19,0.00815,0.0000165,0.095,0.195,88.834,audio_features,25zlnOAzbVoOzIeXSvQFf1,https://api.spotify.com/v1/tracks/25zlnOAzbVoOzIeXSvQFf1,https://api.spotify.com/v1/audio-analysis/25zlnOAzbVoOzIeXSvQFf1,164580,4
