Popularity,artist_names,track_name,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
98,Nea,Some Say Felix Jaehn Remix,['pop'],0.682,0.7,6,-5.591,1,0.0397,0.406,0,0.174,0.637,120.03,186878
98,The Kid LAROI,GO feat Juice WRLD,['hip hop'],0.544,0.744,6,-5.007,1,0.0889,0.185,0,0.336,0.572,73.699,183947
98,Eminem,Godzilla feat Juice WRLD,['hip hop'],0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800
98,Feid,PORFA Remix Feat Maluma Nicky Jam Sech Remix,['reggaeton'],0.793,0.737,6,-4.731,0,0.0785,0.0765,0,0.0747,0.697,167.969,333800
98,Ariana Grande,positions,['pop'],0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,172325
98,Ed Sheeran,Shape of You,['pop'],0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713
98,Imagine Dragons,Believer,['rock'],0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347
98,Internet Money,Lemonade feat Gunna Don Toliver and NAV,['rap'],0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429
98,WILLOW,t r a n s p a r e n t s o u l feat Travis Barker,['pop'],0.374,0.83,11,-5.203,0,0.0584,0.00213,0,0.15,0.204,90.19,168398
98,Panic At The Disco,House of Memories,['rock'],0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,208707
98,Paloma Faith,Only Love Can Hurt Like This,['pop'],0.566,0.885,8,-4.528,1,0.0818,0.0958,0.0000997,0.334,0.304,90.99,232893
98,Post Malone,Cooped Up with Roddy Ricch,['rap'],0.669,0.773,0,-5.619,1,0.153,0.038,0,0.113,0.377,93.923,185857
98,Benson Boone,In The Stars,['pop'],0.362,0.54,10,-6.031,1,0.0528,0.338,0,0.139,0.3,78.007,216410
99,The Weeknd,Call Out My Name,['pop'],0.489,0.598,1,-4.929,1,0.036,0.218,0,0.35,0.172,134.045,228373
99,Migos,Walk It Talk It,['hip hop'],0.907,0.633,2,-5.145,1,0.184,0.0876,0.0000026,0.106,0.395,145.914,276147
99,Sia,Audio feat Sia Diplo and Labrinth,['pop'],0.365,0.692,3,-4.586,0,0.0671,0.192,0.00000151,0.0862,0.372,89.998,203400
99,Lil Uzi Vert,XO Tour Llif3,['rap'],0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182707
99,Shawn Mendes,In My Blood,['pop'],0.622,0.709,5,-7.32,1,0.0669,0.0582,0,0.126,0.488,140.018,211360
99,DJ Snake,Taki Taki feat Selena Gomez Ozuna and Cardi B,['rap'],0.842,0.801,8,-4.167,0,0.228,0.157,0.00000482,0.0642,0.617,95.881,212500
99,Samra,Zombie,['rock'],0.565,0.604,2,-5.764,0,0.13,0.218,0,0.104,0.323,109.085,176535
99,Tones And I,Dance Monkey,['pop'],0.826,0.593,6,-6.401,0,0.0976,0.688,0.000161,0.17,0.541,98.083,209755
99,Mark Ronson,Find U Again feat Camila Cabello,['pop'],0.605,0.664,8,-7.162,1,0.0316,0.00548,0.000003,0.204,0.164,103.997,176417
99,Jhay Cortez,COMO SE SIENTE Remix,['latin'],0.807,0.606,3,-8.871,0,0.088,0.0946,0,0.119,0.304,92.988,227520
99,JP Saxe,If the World Was Ending feat Julia Michaels,['pop'],0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687
99,Juice WRLD,Stay High,['rap'],0.745,0.5,8,-6.184,1,0.136,0.439,0,0.0943,0.433,76.968,168685
99,Logic,Perfect,['hip hop'],0.769,0.829,0,-5.228,1,0.0661,0.00948,0.0000665,0.301,0.648,159.943,100291
99,Doja Cat,Streets,['rap'],0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987
99,Imagine Dragons,Believer,['rock'],0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347
99,Ed Sheeran,Shape of You,['pop'],0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713
99,Madison Beer,Reckless,['pop'],0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,203385
99,Dave,Clash feat Stormzy,['pop'],0.871,0.519,2,-6.549,1,0.258,0.313,0.00000814,0.0869,0.532,140.013,251733
99,Paloma Faith,Only Love Can Hurt Like This,['pop'],0.566,0.885,8,-4.528,1,0.0818,0.0958,0.0000997,0.334,0.304,90.99,232893
99,Charlie Puth,Light Switch,['pop'],0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,185681
99,GAYLE,abcdefu,['pop'],0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,168602
99,Burna Boy,Last Last,['hip hop'],0.795,0.565,3,-4.457,0,0.0948,0.131,0,0.0802,0.55,87.925,172342
100,Sebastian Yatra,Por Perro,['latin'],0.684,0.762,0,-5.18,1,0.0501,0.429,0,0.0852,0.892,172.009,245440
100,Drake,Finesse,['hip hop'],0.807,0.321,0,-8.147,0,0.0571,0.132,0.000289,0.1,0.305,94.994,182080
100,Lil Dicky,Freaky Friday feat Chris Brown,['rap'],0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,216632
100,Rich The Kid,Plug Walk,['hip hop'],0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230
100,KYLE,Playinwitme feat Kehlani,['rap'],0.689,0.584,1,-5.768,0,0.119,0.339,0,0.297,0.676,156.572,191680
100,Post Malone,Better Now,['rap'],0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267
100,Alec Benjamin,Let Me Down Slowly,['pop'],0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,169354
100,Panic At The Disco,High Hopes,['rock'],0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947
100,Imagine Dragons,Believer,['rock'],0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347
100,Tyler The Creator,EARFQUAKE,['hip hop'],0.554,0.498,9,-8.866,1,0.0685,0.23,0.00000598,0.795,0.413,79.635,190067
100,Pop Smoke,Enjoy Yourself feat Karol G,['rap'],0.764,0.676,11,-6.761,0,0.0927,0.389,0,0.215,0.461,97.02,197938
100,Juice WRLD,Robbery,['rap'],0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,240051
100,Lady Gaga,Shallow,['pop'],0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733
100,Camilo,Favorito,['pop'],0.606,0.853,9,-2.975,1,0.0545,0.237,0,0.251,0.822,178.043,209766
100,Saweetie,Best Friend feat Doja Cat,['pop'],0.84,0.766,4,-4.12,1,0.136,0.00302,0.00000361,0.0684,0.402,94.018,155884
100,Doja Cat,Streets,['rap'],0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987
100,Calvin Harris,By Your Side feat Tom Grennan,['pop'],0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
100,Camilo,KESI Remix,['pop'],0.871,0.815,4,-4.439,1,0.0477,0.127,0.00000618,0.094,0.823,122.959,176575
100,Lewis Capaldi,Before You Go,['pop'],0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107
100,Bad Bunny,Otro Atardecer,['latin'],0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,244444
100,Tiesto,The Motto,['pop'],0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,164819
100,The Weeknd,Starboy,['pop'],0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,230453
100,Ana Castela,Pipoco,['pop'],0.774,0.742,8,-4.178,1,0.0766,0.473,0.000472,0.342,0.736,134.991,194023
101,Migos,Walk It Talk It,['hip hop'],0.907,0.633,2,-5.145,1,0.184,0.0876,0.0000026,0.106,0.395,145.914,276147
101,Nicky Jam,Live It Up Official Song 2018 FIFA World Cup Russia,['hip hop'],0.582,0.944,2,-0.928,0,0.185,0.00573,0.00000127,0.547,0.8,143.97,207977
101,Luis Fonsi,Calypso,['latin'],0.866,0.859,1,-3.087,0,0.0587,0.138,0,0.401,0.923,109.972,200347
101,OneRepublic,Connection,['pop'],0.611,0.602,5,-4.89,1,0.0437,0.000837,0,0.112,0.624,168.154,148460
101,Dominic Fike,3 Nights,['pop'],0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,177667
101,Ava Max,So Am I,['pop'],0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,183027
101,Reynmen,Ela,['hip hop'],0.762,0.577,8,-6.768,0,0.0521,0.406,0,0.0936,0.533,130.08,185783
101,Machine Gun Kelly,I Think Im OKAY with YUNGBLUD and Travis Barker,['hip hop'],0.628,0.744,7,-4.718,1,0.0379,0.0257,0,0.313,0.277,119.921,169397
101,Guaynaa,Rebota Remix,['latin'],0.885,0.857,0,-2.279,0,0.204,0.205,0,0.671,0.818,90.025,262000
101,Pop Smoke,What You Know Bout Love,['rap'],0.709,0.548,10,-8.493,1,0.353,0.65,0.00000159,0.133,0.543,83.995,160000
101,Billie Eilish,lovely with Khalid,['hip hop'],0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186
101,Ed Sheeran,I Dont Care with Justin Bieber,['pop'],0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,219947
101,Nea,Some Say Felix Jaehn Remix,['pop'],0.682,0.7,6,-5.591,1,0.0397,0.406,0,0.174,0.637,120.03,186878
101,Post Malone,Circles,['rap'],0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
101,Brent Faiyaz,Wasting Time feat Drake and The Neptunes ,['pop'],0.443,0.72,7,-3.743,0,0.0733,0.0669,0,0.0909,0.374,89.378,301304
101,Imagine Dragons,Believer,['rock'],0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347
101,Dua Lipa,Levitating,['hip hop'],0.695,0.884,6,-2.278,0,0.0753,0.0561,0,0.213,0.914,103.014,203808
101,Eminem,Without Me,['hip hop'],0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,290320
101,Guns N Roses,Sweet Child O Mine,['rock'],0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,354520
101,Bad Bunny,Aguacero,['latin'],0.861,0.645,6,-6.96,0,0.0743,0.423,0.000592,0.349,0.668,121.391,210989
101,The Walters,I Love You So,['chicago indie'],0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
102,Panic At The Disco,High Hopes,['rock'],0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947
102,Lil Pump,Drug Addicts,['rap'],0.933,0.488,1,-9.327,0,0.149,0.0106,0.00107,0.0958,0.21,142.064,175775
102,Wolfine,Bella Remix,['latin'],0.917,0.476,3,-6.621,1,0.0655,0.304,0,0.103,0.87,93.987,218360
102,Lil Dicky,Freaky Friday feat Chris Brown,['rap'],0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,216632
102,XXXTENTACION,the remedy for a broken heart why am I so in love,['rap'],0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,160184
102,Shirin David,ON OFF feat Maitre Gims,['hip hop'],0.639,0.437,9,-10.247,0,0.365,0.76,0,0.0676,0.72,105.15,191608
102,Dominic Fike,3 Nights,['pop'],0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,177667
102,Post Malone,Better Now,['rap'],0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267
102,Bazzi,IFLY,['pop'],0.812,0.519,2,-4.823,1,0.0385,0.379,0,0.13,0.554,104.954,165714
102,Daddy Yankee,Si Supieras,['latin'],0.691,0.894,9,-1.681,0,0.115,0.291,0,0.104,0.623,184.019,241880
102,Dua Lipa,Physical,['hip hop'],0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829
102,Billie Eilish,everything i wanted,['hip hop'],0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426
102,Juice WRLD,Titanic,['rap'],0.568,0.545,1,-6.668,0,0.0447,0.168,0,0.112,0.234,174.144,176650
102,Melanie Martinez,Play Date,['pop'],0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,179867
102,DaBaby,ROCKSTAR feat Roddy Ricch,['pop'],0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,181733
102,Calvin Harris,By Your Side feat Tom Grennan,['pop'],0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
102,Post Malone,Sunflower SpiderMan Into the SpiderVerse,['rap'],0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560
102,Bruno Mars,Talking to the Moon,['pop'],0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,217867
102,Madison Beer,Reckless,['pop'],0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,203385
102,Bad Bunny,Callaita,['latin'],0.608,0.626,2,-4.773,1,0.301,0.597,0.00000216,0.25,0.246,176.086,250534
102,Harry Styles,Matilda,['pop'],0.507,0.294,2,-10,1,0.04,0.896,0.0000197,0.0966,0.386,114.199,245964
102,Charlie Puth,Light Switch,['pop'],0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,185681
102,Coldplay,My Universe,['pop'],0.573,0.711,1,-6.268,0,0.0406,0.0114,0,0.328,0.47,105.006,226198
103,Bad Bunny,Estamos Bien,['latin'],0.793,0.557,9,-5.618,0,0.1,0.831,0.00000445,0.103,0.468,120.118,208080
103,Drake,Jaded,['hip hop'],0.766,0.272,0,-5.696,1,0.041,0.0366,0,0.175,0.037,116.036,262453
103,Nicky Jam,Live It Up Official Song 2018 FIFA World Cup Russia,['hip hop'],0.582,0.944,2,-0.928,0,0.185,0.00573,0.00000127,0.547,0.8,143.97,207977
103,Wolfine,Bella Remix,['latin'],0.917,0.476,3,-6.621,1,0.0655,0.304,0,0.103,0.87,93.987,218360
103,Childish Gambino,This Is America,['hip hop'],0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,225773
103,Ariana Grande,break up with your girlfriend im bored,['pop'],0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,190440
103,Khalid,Better,['pop'],0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320
103,Billie Eilish,i love you,['hip hop'],0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796
103,Sech,Que Mas Pues Remix,['classical'],0.647,0.661,11,-5.027,1,0.2,0.121,0.00000227,0.12,0.811,113.358,305962
103,DJ Snake,Taki Taki feat Selena Gomez Ozuna and Cardi B,['rap'],0.842,0.801,8,-4.167,0,0.228,0.157,0.00000482,0.0642,0.617,95.881,212500
103,blackbear,hot girl bummer,['hip hop'],0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093
103,S1mba,Rover feat DTG,['afroswing'],0.613,0.624,11,-6.66,0,0.206,0.496,0,0.283,0.803,62.948,167917
103,Peach Tree Rascals,Mariposa,['pop'],0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,210000
103,Kygo,Lose Somebody,['pop'],0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,199549
103,Lewis Capaldi,Before You Go,['pop'],0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107
103,Mari Fernandez,Nao Nao Vou,['latin'],0.631,0.861,11,-1.891,0,0.0424,0.427,0.000119,0.215,0.822,149.95,173038
103,Doja Cat,Streets,['rap'],0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987
103,Olivia Rodrigo,enough for you,['pop'],0.638,0.259,7,-10.706,1,0.0898,0.753,0,0.219,0.269,88.485,202827
103,BANDIDO,No Me Conocen Remix con DUKI Rei and Tiago PZK,['latin'],0.769,0.812,1,-2.088,0,0.0825,0.281,0.0000263,0.0781,0.926,180.003,280274
103,Danny Ocean,Fuera del mercado,['latin'],0.453,0.673,8,-5.649,1,0.144,0.32,0,0.131,0.266,92.06,159849
103,Jax Jones,Where Did You Go feat MNEK,['pop'],0.763,0.782,7,-4.541,0,0.0346,0.182,0.00000708,0.293,0.502,127.034,177689
103,WILLOW,Wait a Minute,['pop'],0.764,0.705,3,-5.279,0,0.0278,0.0371,0.0000194,0.0943,0.672,101.003,196520
103,GAYLE,abcdefu,['pop'],0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,168602
104,Maluma,El Prestamo,['reggaeton'],0.74,0.74,5,-3.647,0,0.0686,0.205,0,0.107,0.717,93.95,219600
104,Post Malone,I Fall Apart,['rap'],0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223347
104,Rich The Kid,Plug Walk,['hip hop'],0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230
104,Sia,Audio feat Sia Diplo and Labrinth,['pop'],0.365,0.692,3,-4.586,0,0.0671,0.192,0.00000151,0.0862,0.372,89.998,203400
104,Wolfine,Bella Remix,['latin'],0.917,0.476,3,-6.621,1,0.0655,0.304,0,0.103,0.87,93.987,218360
104,Alec Benjamin,Let Me Down Slowly,['pop'],0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,169354
104,Daddy Yankee,Si Supieras,['latin'],0.691,0.894,9,-1.681,0,0.115,0.291,0,0.104,0.623,184.019,241880
104,Imagine Dragons,Believer,['rock'],0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347
104,Blue Ivy,BROWN SKIN GIRL,['pop'],0.603,0.602,6,-7.083,1,0.23,0.049,0,0.279,0.595,119.703,248472
104,Maroon 5,Girls Like You feat Cardi B Cardi B Version,['pop'],0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545
104,Eminem,Godzilla feat Juice WRLD,['hip hop'],0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800
104,blackbear,hot girl bummer,['hip hop'],0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093
104,J Cole,t h e c l i m b b a c k,['hip hop'],0.61,0.569,10,-9.447,0,0.345,0.0398,0,0.337,0.287,81.409,304640
104,Internet Money,Lemonade feat Gunna Don Toliver and NAV,['rap'],0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429
104,Post Malone,Sunflower SpiderMan Into the SpiderVerse,['rap'],0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560
104,Mari Fernandez,Nao Nao Vou,['latin'],0.631,0.861,11,-1.891,0,0.0424,0.427,0.000119,0.215,0.822,149.95,173038
104,Justin Bieber,Hold On,['pop'],0.658,0.634,1,-6.068,0,0.0431,0.0104,0,0.12,0.302,140.002,170813
104,Calvin Harris,Potion with Dua Lipa and Young Thug,['pop'],0.824,0.697,11,-4.869,0,0.0473,0.158,0.0000411,0.077,0.757,99.988,214460
104,The Walters,I Love You So,['chicago indie'],0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
104,Polima Westcoast,ULTRA SOLO,['trap latino'],0.802,0.846,1,-4.495,1,0.207,0.233,0.0000192,0.114,0.26,109.982,227221
104,Bad Bunny,Yonaguni,['latin'],0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,206710
105,Post Malone,Ball For Me feat Nicki Minaj,['rap'],0.797,0.55,9,-4.166,1,0.24,0.513,0,0.0786,0.543,134.206,206267
105,Ozuna,Siguelo Bailando,['latin'],0.855,0.664,9,-7.11,0,0.0607,0.165,0.0000397,0.0937,0.626,98.015,226800
105,Post Malone,I Fall Apart,['rap'],0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223347
105,Liam Payne,Familiar,['pop'],0.636,0.805,9,-4.594,1,0.327,0.0161,0,0.0793,0.908,92.958,196552
105,The Chainsmokers,Side Effects,['pop'],0.673,0.71,8,-6.744,1,0.0324,0.00277,0,0.55,0.54,110.017,173613
105,Travis Scott,SICKO MODE,['hip hop'],0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820
105,Sech,Que Mas Pues Remix,['classical'],0.647,0.661,11,-5.027,1,0.2,0.121,0.00000227,0.12,0.811,113.358,305962
105,Taylor Swift,The Archer,['pop'],0.277,0.573,0,-9.374,1,0.0407,0.12,0.00556,0.0663,0.17,124.341,211280
105,NLE Choppa,Shotta Flow Feat Blueface Remix,['hip hop'],0.894,0.511,2,-4.768,1,0.42,0.0251,0,0.14,0.568,120.08,176632
105,Feid,PORFA,['reggaeton'],0.795,0.542,6,-8.106,0,0.193,0.0903,0,0.117,0.55,167.823,232653
105,Tainy,Agua with J Balvin,['latin'],0.76,0.658,7,-5.275,1,0.275,0.162,0,0.195,0.565,100.202,157944
105,Juice WRLD,Bad Energy,['rap'],0.654,0.452,7,-6.36,1,0.0439,0.17,0,0.114,0.532,138.034,186749
105,Pop Smoke,Got It On Me,['rap'],0.688,0.647,2,-7.258,1,0.19,0.00815,0.0000165,0.095,0.195,88.834,164580
105,Pashanim,Sommergewitter,['hip hop'],0.787,0.531,11,-10.569,0,0.101,0.132,0.00094,0.112,0.721,91.996,138533
105,DaBaby,ROCKSTAR feat Roddy Ricch,['pop'],0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,181733
105,Olivia Rodrigo,1 step forward 3 steps back,['pop'],0.473,0.203,2,-12.627,1,0.102,0.941,0,0.126,0.419,168.884,163587
105,Post Malone,Sunflower SpiderMan Into the SpiderVerse,['rap'],0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560
105,Internet Money,Lemonade feat Gunna Don Toliver and NAV,['rap'],0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429
105,Musical Youth,Pass The Dutchie,['reggae'],0.805,0.418,7,-14.374,1,0.0979,0.459,0,0.288,0.966,149.724,205427
105,Eminem,Without Me,['hip hop'],0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,290320
105,The Weeknd,I Was Never There,['pop'],0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,241067
105,Bad Bunny,Me Fui de Vacaciones,['latin'],0.714,0.645,10,-5.493,1,0.0514,0.229,0.00083,0.0942,0.434,85.046,180930
106,Rich The Kid,Plug Walk,['hip hop'],0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230
106,Wolfine,Bella Remix,['latin'],0.917,0.476,3,-6.621,1,0.0655,0.304,0,0.103,0.87,93.987,218360
106,The Weeknd,Call Out My Name,['pop'],0.489,0.598,1,-4.929,1,0.036,0.218,0,0.35,0.172,134.045,228373
106,Kendrick Lamar,All The Stars with SZA,['hip hop'],0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187
106,Bad Bunny,MIA feat Drake,['latin'],0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368
106,A Boogie Wit da Hoodie,Swervin feat 6ix9ine,['rap'],0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,189487
106,J Cole,MIDDLE CHILD,['hip hop'],0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,213594
106,DJ Snake,Taki Taki feat Selena Gomez Ozuna and Cardi B,['rap'],0.84,0.805,11,-4.284,1,0.204,0.156,0.00000564,0.0642,0.614,96.158,212500
106,Alec Benjamin,Let Me Down Slowly,['pop'],0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,169354
106,Lil Baby,The Bigger Picture,['hip hop'],0.59,0.618,1,-5.756,1,0.334,0.0127,0,0.244,0.153,96.459,252729
106,Lady Gaga,Shallow,['pop'],0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733
106,Jhay Cortez,COMO SE SIENTE Remix,['latin'],0.807,0.606,3,-8.871,0,0.088,0.0946,0,0.119,0.304,92.988,227520
106,Bad Bunny,Safaera,['latin'],0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,295177
106,SAINt JHN,Roses Imanbek Remix,['rap'],0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867
106,Billie Eilish,lovely with Khalid,['hip hop'],0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186
106,Ed Sheeran,Perfect,['pop'],0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400
106,Maluma,Sobrio,['reggaeton'],0.762,0.77,5,-2.758,1,0.223,0.138,0,0.15,0.631,177.998,201181
106,Bruno Mars,Talking to the Moon,['pop'],0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,217867
106,The Walters,I Love You So,['chicago indie'],0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
106,Panic At The Disco,House of Memories,['rock'],0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,208707
106,Bad Bunny,Yonaguni,['latin'],0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,206710
106,Bad Bunny,Yo No Soy Celoso,['latin'],0.872,0.588,0,-6.276,1,0.0492,0.275,0,0.17,0.93,142.004,230704
107,BLACKPINK,DDU DU DDU DU,['k pop'],0.665,0.86,4,-3.921,0,0.0761,0.0322,0,0.281,0.372,139.973,209355
107,Bushido,Fur Euch alle,['japanese chillhop'],0.735,0.586,11,-6.455,0,0.499,0.062,0.00000239,0.0873,0.359,159.908,258400
107,Lil Uzi Vert,XO Tour Llif3,['rap'],0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182707
107,The Weeknd,Call Out My Name,['pop'],0.489,0.598,1,-4.929,1,0.036,0.218,0,0.35,0.172,134.045,228373
107,Lil Dicky,Freaky Friday feat Chris Brown,['rap'],0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,216632
107,Joji,Sanctuary,['pop'],0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,180019
107,Ed Sheeran,Perfect,['pop'],0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400
107,Lauv,im so tired,['pop'],0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,162583
107,Maroon 5,Girls Like You feat Cardi B Cardi B Version,['pop'],0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545
107,Ashley O,On A Roll,['pop'],0.736,0.81,5,-6.354,1,0.0906,0.077,0,0.0523,0.387,125.011,154448
107,NLE Choppa,Walk Em Down feat Roddy Ricch,['hip hop'],0.867,0.744,2,-5.171,1,0.227,0.268,0,0.0713,0.645,84.005,173288
107,Ed Sheeran,I Dont Care with Justin Bieber,['pop'],0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,219947
